instance_name,routing_method,g_in,d_in,timeout,best_size,best_depth,avg_size,avg_depth,ideal_cost,n_tries,improvements_count
xor5_254,basic,7,5,10,13,8,12.034090909090908,9.632575757575758,48,264,2
xor5_254,basic,7,5,20,13,8,12.024667931688805,9.67741935483871,48,527,2
xor5_254,basic,7,5,30,13,7,12.034293552812072,9.650205761316872,48,729,4
xor5_254,basic,7,5,60,13,7,12.037974683544304,9.655414908579466,48,1422,4
xor5_254,lookahead,7,5,10,13,7,13.0,8.599221789883268,48,257,1
xor5_254,lookahead,7,5,20,13,7,13.0,8.701171875,48,512,3
xor5_254,lookahead,7,5,30,13,7,13.0,8.65751633986928,48,765,3
xor5_254,lookahead,7,5,60,13,7,13.0,8.669711876317638,48,1423,3
xor5_254,decay,7,5,10,13,7,13.0,8.713725490196078,48,255,2
xor5_254,decay,7,5,20,13,7,13.0,8.668627450980392,48,510,2
xor5_254,decay,7,5,30,13,7,13.0,8.630749014454665,48,761,3
xor5_254,decay,7,5,60,13,7,13.0,8.613475177304965,48,1410,3
graycode6_47,basic,5,5,10,8,5,8.0,6.6,28,255,3
graycode6_47,basic,5,5,20,8,5,8.0,6.502923976608187,28,513,3
graycode6_47,basic,5,5,30,8,5,8.0,6.508452535760728,28,769,1
graycode6_47,basic,5,5,60,8,5,8.0,6.5530253741054,28,1537,2
graycode6_47,lookahead,5,5,10,8,5,8.0,6.462745098039216,28,255,3
graycode6_47,lookahead,5,5,20,8,5,8.0,6.566990291262136,28,515,3
graycode6_47,lookahead,5,5,30,8,5,8.0,6.486345903771132,28,769,2
graycode6_47,lookahead,5,5,60,8,5,8.0,6.554190751445087,28,1384,3
graycode6_47,decay,5,5,10,8,6,8.0,6.425287356321839,28,261,1
graycode6_47,decay,5,5,20,8,6,8.0,6.484555984555985,28,518,1
graycode6_47,decay,5,5,30,8,6,8.0,6.513725490196078,28,765,2
graycode6_47,decay,5,5,60,8,6,8.0,6.513951979234263,28,1541,1
ex1_226,basic,7,5,10,13,7,12.02734375,9.6640625,48,256,4
ex1_226,basic,7,5,20,13,7,12.046601941747573,9.666019417475729,48,515,3
ex1_226,basic,7,5,30,13,7,12.026438569206842,9.668740279937792,48,643,2
ex1_226,basic,7,5,60,13,7,12.033246414602347,9.642764015645371,48,1534,4
ex1_226,lookahead,7,5,10,13,7,13.0,8.700787401574804,48,254,2
ex1_226,lookahead,7,5,20,13,7,13.0,8.750487329434698,48,513,2
ex1_226,lookahead,7,5,30,13,7,13.0,8.676277850589777,48,763,2
ex1_226,lookahead,7,5,60,13,7,13.0,8.612215909090908,48,1408,3
ex1_226,decay,7,5,10,13,7,13.0,8.6015625,48,256,3
ex1_226,decay,7,5,20,13,7,13.0,8.631163708086785,48,507,1
ex1_226,decay,7,5,30,13,7,13.0,8.753947368421052,48,760,2
ex1_226,decay,7,5,60,13,7,13.0,8.59240687679083,48,1396,1
4gt11_84,basic,18,11,10,22,15,22.016,15.536,51,250,1
4gt11_84,basic,18,11,20,22,15,22.00996015936255,15.53585657370518,51,502,2
4gt11_84,basic,18,11,30,22,15,22.00667556742323,15.520694259012016,51,749,1
4gt11_84,basic,18,11,60,22,15,22.009135628952915,15.524244553759663,51,1423,2
4gt11_84,lookahead,18,11,10,23,17,23.0,17.516129032258064,57,248,1
4gt11_84,lookahead,18,11,20,23,17,23.0,17.501006036217305,57,497,1
4gt11_84,lookahead,18,11,30,23,17,23.0,17.5007342143906,57,681,1
4gt11_84,lookahead,18,11,60,23,17,23.0,17.50271370420624,57,1474,2
4gt11_84,decay,18,11,10,23,17,23.0,17.518072289156628,57,166,2
4gt11_84,decay,18,11,20,23,17,23.0,17.534274193548388,57,496,2
4gt11_84,decay,18,11,30,23,17,23.0,17.50201342281879,57,745,1
4gt11_84,decay,18,11,60,23,17,23.0,17.50353107344633,57,1416,1
4mod5-v0_20,basic,20,12,10,24,13,24.379032258064516,14.314516129032258,54,248,1
4mod5-v0_20,basic,20,12,20,24,13,24.35757575757576,14.305050505050506,54,495,1
4mod5-v0_20,basic,20,12,30,24,13,24.331360946745562,14.17603550295858,54,676,2
4mod5-v0_20,basic,20,12,60,24,13,24.34258632362898,14.224102911306703,54,1477,1
4mod5-v0_20,lookahead,20,12,10,25,16,25.0,16.545454545454547,60,198,2
4mod5-v0_20,lookahead,20,12,20,25,16,25.0,16.46385542168675,60,498,1
4mod5-v0_20,lookahead,20,12,30,25,16,25.0,16.478494623655912,60,744,2
4mod5-v0_20,lookahead,20,12,60,25,16,25.0,16.51271186440678,60,1416,2
4mod5-v0_20,decay,20,12,10,25,16,25.0,16.528225806451612,60,248,2
4mod5-v0_20,decay,20,12,20,25,16,25.0,16.49699398797595,60,499,1
4mod5-v0_20,decay,20,12,30,25,16,25.0,16.480234260614935,60,683,2
4mod5-v0_20,decay,20,12,60,25,16,25.0,16.51209103840683,60,1406,2
ex-1_166,basic,19,12,10,22,16,22.14859437751004,16.253012048192772,46,249,2
ex-1_166,basic,19,12,20,22,16,22.128256513026052,16.2124248496994,46,499,1
ex-1_166,basic,19,12,30,22,16,22.099462365591396,16.163978494623656,46,744,1
ex-1_166,basic,19,12,60,22,16,22.130373502466526,16.2184637068358,46,1419,1
ex-1_166,lookahead,19,12,10,23,18,23.0,18.0,52,247,1
ex-1_166,lookahead,19,12,20,23,18,23.0,18.0,52,495,1
ex-1_166,lookahead,19,12,30,23,18,23.0,18.0,52,671,1
ex-1_166,lookahead,19,12,60,23,18,23.0,18.0,52,1471,1
ex-1_166,decay,19,12,10,23,18,23.0,18.0,52,190,1
ex-1_166,decay,19,12,20,23,18,23.0,18.0,52,492,1
ex-1_166,decay,19,12,30,23,18,23.0,18.0,52,737,1
ex-1_166,decay,19,12,60,23,18,23.0,18.0,52,1404,1
4mod5-v1_22,basic,21,12,10,26,15,26.23170731707317,18.15447154471545,62,246,1
4mod5-v1_22,basic,21,12,20,26,15,26.235772357723576,18.034552845528456,62,492,3
4mod5-v1_22,basic,21,12,30,26,15,26.19584569732938,18.130563798219583,62,674,2
4mod5-v1_22,basic,21,12,60,26,15,26.23286713286713,18.118181818181817,62,1430,3
4mod5-v1_22,lookahead,21,12,10,27,19,27.0,19.0,68,188,1
4mod5-v1_22,lookahead,21,12,20,27,19,27.0,19.0,68,491,1
4mod5-v1_22,lookahead,21,12,30,27,19,27.0,19.0,68,739,1
4mod5-v1_22,lookahead,21,12,60,27,19,27.0,19.0,68,1415,1
4mod5-v1_22,decay,21,12,10,27,19,27.0,19.0,68,245,1
4mod5-v1_22,decay,21,12,20,27,19,27.0,19.0,68,438,1
4mod5-v1_22,decay,21,12,30,27,19,27.0,19.0,68,738,1
4mod5-v1_22,decay,21,12,60,27,19,27.0,19.0,68,1406,1
mod5d1_63,basic,22,13,10,29,16,29.13821138211382,19.247967479674795,77,246,2
mod5d1_63,basic,22,13,20,29,16,28.881632653061224,18.724489795918366,77,490,2
mod5d1_63,basic,22,13,30,29,16,28.883480825958703,18.737463126843657,77,678,2
mod5d1_63,basic,22,13,60,29,16,28.900429799426934,18.722779369627506,77,1396,2
mod5d1_63,lookahead,22,13,10,30,22,30.0,22.545081967213115,83,244,2
mod5d1_63,lookahead,22,13,20,30,22,30.0,22.51219512195122,83,492,1
mod5d1_63,lookahead,22,13,30,30,22,30.0,22.488855869242197,83,673,1
mod5d1_63,lookahead,22,13,60,30,22,30.0,22.510276399716513,83,1411,1
mod5d1_63,decay,22,13,10,30,22,30.0,22.46082949308756,83,217,2
mod5d1_63,decay,22,13,20,30,22,30.0,22.528688524590162,83,488,1
mod5d1_63,decay,22,13,30,30,22,30.0,22.51156462585034,83,735,2
mod5d1_63,decay,22,13,60,30,22,30.0,22.495412844036696,83,1417,2
ham3_102,basic,20,13,10,24,18,24.00877192982456,18.763157894736842,55,228,2
ham3_102,basic,20,13,20,24,18,24.013245033112582,18.72626931567329,55,453,2
ham3_102,basic,20,13,30,24,18,24.013550135501355,18.76829268292683,55,738,2
ham3_102,basic,20,13,60,24,18,24.007142857142856,18.76142857142857,55,1400,2
ham3_102,lookahead,20,13,10,25,19,25.0,19.0,61,248,1
ham3_102,lookahead,20,13,20,25,19,25.0,19.0,61,496,1
ham3_102,lookahead,20,13,30,25,19,25.0,19.0,61,673,1
ham3_102,lookahead,20,13,60,25,19,25.0,19.0,61,1483,1
ham3_102,decay,20,13,10,25,19,25.0,19.0,61,192,1
ham3_102,decay,20,13,20,25,19,25.0,19.0,61,497,1
ham3_102,decay,20,13,30,25,19,25.0,19.0,61,740,1
ham3_102,decay,20,13,60,25,19,25.0,19.0,61,1407,1
4gt11_83,basic,23,16,10,28,16,28.966666666666665,21.433333333333334,67,240,2
4gt11_83,basic,23,16,20,28,16,28.989858012170384,21.519269776876268,67,493,2
4gt11_83,basic,23,16,30,28,16,28.9925705794948,21.540861812778605,67,673,2
4gt11_83,basic,23,16,60,28,16,28.986447931526392,21.371611982881596,67,1402,3
4gt11_83,lookahead,23,16,10,29,23,29.0,23.66530612244898,73,245,2
4gt11_83,lookahead,23,16,20,29,23,29.0,23.572301425661916,73,491,2
4gt11_83,lookahead,23,16,30,29,23,29.0,23.616296296296298,73,675,1
4gt11_83,lookahead,23,16,60,29,23,29.0,23.616883116883116,73,1386,1
4gt11_83,decay,23,16,10,29,23,29.0,23.591836734693878,73,245,1
4gt11_83,decay,23,16,20,29,23,29.0,23.641393442622952,73,488,2
4gt11_83,decay,23,16,30,29,23,29.0,23.606802721088435,73,735,2
4gt11_83,decay,23,16,60,29,23,29.0,23.5822695035461,73,1410,1
4gt11_82,basic,27,20,10,34,22,35.24568965517241,27.92241379310345,87,232,2
4gt11_82,basic,27,20,20,34,22,35.22727272727273,27.982683982683984,87,462,3
4gt11_82,basic,27,20,30,34,22,35.23972602739726,27.832876712328765,87,730,5
4gt11_82,basic,27,20,60,34,22,35.20545977011494,27.742816091954023,87,1392,3
4gt11_82,lookahead,27,20,10,36,30,36.0,30.0,99,186,1
4gt11_82,lookahead,27,20,20,36,30,36.0,30.0,99,487,1
4gt11_82,lookahead,27,20,30,36,30,36.0,30.0,99,677,1
4gt11_82,lookahead,27,20,60,36,30,36.0,30.0,99,1390,1
4gt11_82,decay,27,20,10,36,30,36.0,30.0,99,242,1
4gt11_82,decay,27,20,20,36,30,36.0,30.0,99,487,1
4gt11_82,decay,27,20,30,36,30,36.0,30.0,99,687,1
4gt11_82,decay,27,20,60,36,30,36.0,30.0,99,1390,1
rd32-v0_66,basic,34,20,10,42,29,42.8625,32.0125,98,240,2
rd32-v0_66,basic,34,20,20,42,29,42.78781038374718,31.76297968397291,98,443,3
rd32-v0_66,basic,34,20,30,42,29,42.84722222222222,31.8875,98,720,3
rd32-v0_66,basic,34,20,60,42,29,42.85724797645327,31.943340691685062,98,1359,2
rd32-v0_66,lookahead,34,20,10,43,34,43.0,34.0,104,206,1
rd32-v0_66,lookahead,34,20,20,43,34,43.0,34.0,104,483,1
rd32-v0_66,lookahead,34,20,30,43,34,43.0,34.0,104,677,1
rd32-v0_66,lookahead,34,20,60,43,34,43.0,34.0,104,1379,1
rd32-v0_66,decay,34,20,10,43,34,43.0,34.0,104,238,1
rd32-v0_66,decay,34,20,20,43,34,43.0,34.0,104,436,1
rd32-v0_66,decay,34,20,30,43,34,43.0,34.0,104,717,1
rd32-v0_66,decay,34,20,60,43,34,43.0,34.0,104,1316,1
alu-v0_27,basic,36,21,10,45,29,46.21338912133891,33.82008368200837,107,239,4
alu-v0_27,basic,36,21,20,45,29,46.1625,33.708333333333336,107,480,2
alu-v0_27,basic,36,21,30,45,29,46.14561664190193,33.68350668647845,107,673,3
alu-v0_27,basic,36,21,60,45,29,46.14981818181818,33.634181818181816,107,1375,2
alu-v0_27,lookahead,36,21,10,46,33,46.017699115044245,33.030973451327434,113,226,1
alu-v0_27,lookahead,36,21,20,46,33,46.008810572687224,33.01541850220264,113,454,1
alu-v0_27,lookahead,36,21,30,46,33,46.012012012012015,33.01951951951952,113,666,1
alu-v0_27,lookahead,36,21,60,46,33,46.009530791788855,33.01539589442815,113,1364,1
alu-v0_27,decay,36,21,10,46,33,46.01271186440678,33.01271186440678,113,236,1
alu-v0_27,decay,36,21,20,46,33,46.01146788990825,33.018348623853214,113,436,1
alu-v0_27,decay,36,21,30,46,33,46.01692524682652,33.02256699576869,113,709,1
alu-v0_27,decay,36,21,60,46,33,46.00303951367781,33.004559270516715,113,1316,1
4mod5-v1_24,basic,36,21,10,46,24,45.403361344537814,28.949579831932773,112,238,6
4mod5-v1_24,basic,36,21,20,44,25,45.496855345911946,29.32704402515723,100,477,5
4mod5-v1_24,basic,36,21,30,46,23,45.46074074074074,29.242962962962963,112,675,5
4mod5-v1_24,basic,36,21,60,46,23,45.51521739130435,29.295652173913044,112,1380,2
4mod5-v1_24,lookahead,36,21,10,47,33,47.009661835748794,33.01449275362319,118,207,1
4mod5-v1_24,lookahead,36,21,20,47,33,47.0042194092827,33.00632911392405,118,474,1
4mod5-v1_24,lookahead,36,21,30,47,33,47.0089552238806,33.014925373134325,118,670,1
4mod5-v1_24,lookahead,36,21,60,47,33,47.00801749271137,33.01093294460642,118,1372,1
4mod5-v1_24,decay,36,21,10,47,33,47.00840336134454,33.016806722689076,118,238,1
4mod5-v1_24,decay,36,21,20,47,33,47.01357466063349,33.022624434389144,118,442,1
4mod5-v1_24,decay,36,21,30,47,33,47.0119940029985,33.01649175412294,118,667,1
4mod5-v1_24,decay,36,21,60,47,33,47.01021897810219,33.01459854014598,118,1370,1
4mod5-v0_19,basic,35,21,10,40,24,43.40585774058577,29.594142259414227,81,239,2
4mod5-v0_19,basic,35,21,20,40,24,43.62642369020501,30.161731207289293,81,439,2
4mod5-v0_19,basic,35,21,30,40,24,43.5812324929972,29.969187675070028,81,714,2
4mod5-v0_19,basic,35,21,60,40,24,43.66033434650456,30.082066869300913,81,1316,1
4mod5-v0_19,lookahead,35,21,10,47,36,47.0,36.48945147679325,123,237,2
4mod5-v0_19,lookahead,35,21,20,47,36,47.0,36.50736842105263,123,475,2
4mod5-v0_19,lookahead,35,21,30,47,36,47.0,36.523809523809526,123,672,1
4mod5-v0_19,lookahead,35,21,60,47,36,47.0,36.49274310595065,123,1378,1
4mod5-v0_19,decay,35,21,10,47,36,47.0,36.55980861244019,123,209,1
4mod5-v0_19,decay,35,21,20,47,36,47.0,36.501057082452434,123,473,2
4mod5-v0_19,decay,35,21,30,47,36,47.0,36.48656716417911,123,670,2
4mod5-v0_19,decay,35,21,60,47,36,47.0,36.52401746724891,123,1374,1
mod5mils_65,basic,35,21,10,41,24,43.48148148148148,28.814814814814813,87,216,4
mod5mils_65,basic,35,21,20,41,24,43.394004282655246,28.78372591006424,87,467,5
mod5mils_65,basic,35,21,30,41,24,43.38646616541353,28.646616541353385,87,665,2
mod5mils_65,basic,35,21,60,41,24,43.32994186046512,28.507267441860463,87,1376,1
mod5mils_65,lookahead,35,21,10,47,38,47.0,38.0,123,239,1
mod5mils_65,lookahead,35,21,20,47,38,47.0,38.0,123,440,1
mod5mils_65,lookahead,35,21,30,47,38,47.0,38.0,123,714,1
mod5mils_65,lookahead,35,21,60,47,38,47.0,38.0,123,1329,1
mod5mils_65,decay,35,21,10,47,38,47.0,38.0,123,238,1
mod5mils_65,decay,35,21,20,47,38,47.0,38.0,123,477,1
mod5mils_65,decay,35,21,30,47,38,47.0,38.0,123,677,1
mod5mils_65,decay,35,21,60,47,38,47.0,38.0,123,1318,1
rd32-v1_68,basic,36,21,10,44,30,44.86974789915966,33.47478991596638,100,238,2
rd32-v1_68,basic,36,21,20,44,30,44.864300626304804,33.49686847599165,100,479,2
rd32-v1_68,basic,36,21,30,44,30,44.84148148148148,33.49629629629629,100,675,5
rd32-v1_68,basic,36,21,60,44,30,44.840843023255815,33.3531976744186,100,1376,1
rd32-v1_68,lookahead,36,21,10,45,35,45.0,35.0,106,239,1
rd32-v1_68,lookahead,36,21,20,45,35,45.0,35.0,106,447,1
rd32-v1_68,lookahead,36,21,30,45,35,45.0,35.0,106,673,1
rd32-v1_68,lookahead,36,21,60,45,35,45.0,35.0,106,1372,1
rd32-v1_68,decay,36,21,10,45,35,45.0,35.0,106,238,1
rd32-v1_68,decay,36,21,20,45,35,45.0,35.0,106,438,1
rd32-v1_68,decay,36,21,30,45,35,45.0,35.0,106,717,1
rd32-v1_68,decay,36,21,60,45,35,45.0,35.0,106,1319,1
alu-v1_28,basic,37,22,10,45,27,46.29090909090909,32.13636363636363,103,220,4
alu-v1_28,basic,37,22,20,46,26,46.113207547169814,31.832285115303982,109,477,4
alu-v1_28,basic,37,22,30,46,26,46.141158989598814,31.964338781575037,109,673,6
alu-v1_28,basic,37,22,60,46,26,46.19941986947063,32.15808556925308,109,1379,3
alu-v1_28,lookahead,37,22,10,46,32,46.00854700854701,32.01282051282051,109,234,1
alu-v1_28,lookahead,37,22,20,46,32,46.013392857142854,32.020089285714285,109,448,1
alu-v1_28,lookahead,37,22,30,46,32,46.00751879699248,32.01052631578948,109,665,1
alu-v1_28,lookahead,37,22,60,46,32,46.004392386530014,32.00805270863836,109,1366,1
alu-v1_28,decay,37,22,10,46,32,46.0210970464135,32.037974683544306,109,237,1
alu-v1_28,decay,37,22,20,46,32,46.0045871559633,32.0045871559633,109,436,1
alu-v1_28,decay,37,22,30,46,32,46.0113475177305,32.01418439716312,109,705,1
alu-v1_28,decay,37,22,60,46,32,46.007616146230006,32.01142421934501,109,1313,1
alu-v2_33,basic,37,22,10,47,29,46.57142857142857,32.76470588235294,114,238,4
alu-v2_33,basic,37,22,20,47,29,46.55672268907563,32.6764705882353,114,476,4
alu-v2_33,basic,37,22,30,47,29,46.55769230769231,32.696745562130175,114,676,5
alu-v2_33,basic,37,22,60,47,29,46.56947444204464,32.75737940964723,114,1389,4
alu-v2_33,lookahead,37,22,10,46,31,46.0,31.49019607843137,108,204,1
alu-v2_33,lookahead,37,22,20,46,31,46.0,31.482328482328484,108,481,1
alu-v2_33,lookahead,37,22,30,46,31,46.0,31.496296296296297,108,675,2
alu-v2_33,lookahead,37,22,60,46,31,46.0,31.488052136133238,108,1381,2
alu-v2_33,decay,37,22,10,46,31,46.0,31.462184873949578,108,238,1
alu-v2_33,decay,37,22,20,46,31,46.0,31.525,108,440,1
alu-v2_33,decay,37,22,30,46,31,46.0,31.493993993993993,108,666,2
alu-v2_33,decay,37,22,60,46,31,46.0,31.49084249084249,108,1365,1
alu-v4_37,basic,37,22,10,46,30,47.2092050209205,34.67782426778243,109,239,2
alu-v4_37,basic,37,22,20,46,30,47.261851015801355,34.78781038374718,109,443,3
alu-v4_37,basic,37,22,30,46,30,47.22081575246132,34.67088607594937,109,711,3
alu-v4_37,basic,37,22,60,46,30,47.19486404833837,34.5868580060423,109,1324,3
alu-v4_37,lookahead,37,22,10,48,36,48.0,36.0,121,234,1
alu-v4_37,lookahead,37,22,20,48,36,48.0,36.0,121,466,1
alu-v4_37,lookahead,37,22,30,48,36,48.0,36.0,121,648,1
alu-v4_37,lookahead,37,22,60,48,36,48.0,36.0,121,1311,1
alu-v4_37,decay,37,22,10,48,36,48.0,36.0,121,236,1
alu-v4_37,decay,37,22,20,48,36,48.0,36.0,121,472,1
alu-v4_37,decay,37,22,30,48,36,48.0,36.0,121,665,1
alu-v4_37,decay,37,22,60,48,36,48.0,36.0,121,1369,1
alu-v3_35,basic,37,22,10,44,23,44.0,27.333333333333332,97,204,2
alu-v3_35,basic,37,22,20,44,23,44.120507399577164,27.312896405919663,97,473,4
alu-v3_35,basic,37,22,30,44,23,44.0314371257485,27.09880239520958,97,668,3
alu-v3_35,basic,37,22,60,44,23,44.0611798980335,27.24107793153678,97,1373,2
alu-v3_35,lookahead,37,22,10,45,32,45.0,32.0,103,237,1
alu-v3_35,lookahead,37,22,20,45,32,45.0,32.0,103,436,1
alu-v3_35,lookahead,37,22,30,45,32,45.0,32.0,103,711,1
alu-v3_35,lookahead,37,22,60,45,32,45.0,32.0,103,1315,1
alu-v3_35,decay,37,22,10,45,32,45.0,32.0,103,237,1
alu-v3_35,decay,37,22,20,45,32,45.0,32.0,103,473,1
alu-v3_35,decay,37,22,30,45,32,45.0,32.0,103,668,1
alu-v3_35,decay,37,22,60,45,32,45.0,32.0,103,1369,1
3_17_13,basic,36,22,10,43,32,43.74122807017544,34.026315789473685,95,228,2
3_17_13,basic,36,22,20,43,32,43.72907488986784,33.892070484581495,95,454,3
3_17_13,basic,36,22,30,43,32,43.77224736048265,33.9683257918552,95,663,3
3_17_13,basic,36,22,60,43,32,43.74068663257852,33.921840759678595,95,1369,2
3_17_13,lookahead,36,22,10,43,32,43.021186440677965,32.96610169491525,95,236,1
3_17_13,lookahead,36,22,20,43,32,43.00858369098712,33.02145922746781,95,466,2
3_17_13,lookahead,36,22,30,43,32,43.01071975497703,32.996937212863706,95,653,2
3_17_13,lookahead,36,22,60,43,32,43.01164483260553,33.0174672489083,95,1374,2
3_17_13,decay,36,22,10,43,32,43.01470588235294,32.94117647058823,95,204,1
3_17_13,decay,36,22,20,43,32,43.0167714884696,33.0545073375262,95,477,2
3_17_13,decay,36,22,30,43,32,43.01646706586826,33.01796407185629,95,668,2
3_17_13,decay,36,22,60,43,32,43.00799418604651,33.00218023255814,95,1376,1
alu-v1_29,basic,37,22,10,45,29,46.075949367088604,32.88607594936709,102,237,2
alu-v1_29,basic,37,22,20,45,29,46.07289293849659,32.89521640091116,102,439,4
alu-v1_29,basic,37,22,30,45,29,46.082402234636874,32.90502793296089,102,716,2
alu-v1_29,basic,37,22,60,45,29,46.077625570776256,32.8675799086758,102,1314,3
alu-v1_29,lookahead,37,22,10,46,32,46.00847457627118,32.016949152542374,108,236,1
alu-v1_29,lookahead,37,22,20,46,32,46.0084388185654,32.01476793248945,108,474,1
alu-v1_29,lookahead,37,22,30,46,32,46.00445103857567,32.00593471810089,108,674,1
alu-v1_29,lookahead,37,22,60,46,32,46.01093294460642,32.01603498542274,108,1372,1
alu-v1_29,decay,37,22,10,46,32,46.009756097560974,32.014634146341464,108,205,1
alu-v1_29,decay,37,22,20,46,32,46.016949152542374,32.027542372881356,108,472,1
alu-v1_29,decay,37,22,30,46,32,46.00751879699248,32.01203007518797,108,665,1
alu-v1_29,decay,37,22,60,46,32,46.01181683899557,32.0162481536189,108,1354,1
miller_11,basic,50,29,10,59,43,60.72222222222222,46.19230769230769,127,234,4
miller_11,basic,50,29,20,59,43,60.73287671232877,46.082191780821915,127,438,5
miller_11,basic,50,29,30,59,43,60.724812030075185,46.08571428571429,127,665,3
miller_11,basic,50,29,60,59,43,60.70052277819268,46.02389843166542,127,1339,2
miller_11,lookahead,50,29,10,62,48,62.0,48.0,145,195,1
miller_11,lookahead,50,29,20,62,48,62.0,48.0,145,464,1
miller_11,lookahead,50,29,30,62,48,62.0,48.0,145,665,1
miller_11,lookahead,50,29,60,62,48,62.0,48.0,145,1310,1
miller_11,decay,50,29,10,62,48,62.0,48.0,145,232,1
miller_11,decay,50,29,20,62,48,62.0,48.0,145,435,1
miller_11,decay,50,29,30,62,48,62.0,48.0,145,657,1
miller_11,decay,50,29,60,62,48,62.0,48.0,145,1293,1
alu-v3_34,basic,52,30,10,59,33,64.76394849785407,44.03004291845494,118,233,6
alu-v3_34,basic,52,30,20,59,33,64.8640350877193,44.28728070175438,118,456,5
alu-v3_34,basic,52,30,30,59,33,65.00307692307692,44.42769230769231,118,650,5
alu-v3_34,basic,52,30,60,59,33,65.03213465952562,44.68018362662586,118,1307,4
alu-v3_34,lookahead,52,30,10,68,49,67.17961165048544,52.95145631067961,172,206,4
alu-v3_34,lookahead,52,30,20,68,49,67.18358531317494,52.91144708423326,172,463,3
alu-v3_34,lookahead,52,30,30,68,49,67.20333839150227,53.028831562974204,172,659,4
alu-v3_34,lookahead,52,30,60,68,49,67.19568567026194,53.04083204930662,172,1298,1
alu-v3_34,decay,52,30,10,68,49,67.17748917748918,53.00865800865801,172,231,3
alu-v3_34,decay,52,30,20,68,49,67.16933638443936,53.12585812356979,172,437,4
alu-v3_34,decay,52,30,30,68,49,67.20395738203958,53.048706240487064,172,657,3
alu-v3_34,decay,52,30,60,68,49,67.20216886134779,53.07513555383424,172,1291,3
decod24-v2_43,basic,52,30,10,63,46,64.57575757575758,48.714285714285715,140,231,5
decod24-v2_43,basic,52,30,20,65,45,64.60739030023095,48.838337182448036,152,433,5
decod24-v2_43,basic,52,30,30,65,45,64.60397553516819,48.81498470948012,152,654,5
decod24-v2_43,basic,52,30,60,65,45,64.64902723735409,48.95953307392996,152,1285,3
decod24-v2_43,lookahead,52,30,10,65,50,65.0,50.0,152,230,1
decod24-v2_43,lookahead,52,30,20,65,50,65.0,50.0,152,434,1
decod24-v2_43,lookahead,52,30,30,65,50,65.0,50.0,152,671,1
decod24-v2_43,lookahead,52,30,60,65,50,65.0,50.0,152,1304,1
decod24-v2_43,decay,52,30,10,65,50,65.0,50.0,152,206,1
decod24-v2_43,decay,52,30,20,65,50,65.0,50.0,152,462,1
decod24-v2_43,decay,52,30,30,65,50,65.0,50.0,152,660,1
decod24-v2_43,decay,52,30,60,65,50,65.0,50.0,152,1294,1
decod24-v0_38,basic,51,30,10,62,43,63.22077922077922,47.77056277056277,140,231,1
decod24-v0_38,basic,51,30,20,62,43,63.2183908045977,47.6,140,435,2
decod24-v0_38,basic,51,30,30,62,43,63.08103975535168,47.43119266055046,140,654,3
decod24-v0_38,basic,51,30,60,62,43,63.18725718725719,47.58430458430458,140,1287,7
decod24-v0_38,lookahead,51,30,10,65,47,65.0,47.0,158,232,1
decod24-v0_38,lookahead,51,30,20,65,47,65.0,47.0,158,463,1
decod24-v0_38,lookahead,51,30,30,65,47,65.0,47.0,158,653,1
decod24-v0_38,lookahead,51,30,60,65,47,65.0,47.0,158,1297,1
decod24-v0_38,decay,51,30,10,65,47,65.0,47.0,158,213,1
decod24-v0_38,decay,51,30,20,65,47,65.0,47.0,158,458,1
decod24-v0_38,decay,51,30,30,65,47,65.0,47.0,158,660,1
decod24-v0_38,decay,51,30,60,65,47,65.0,47.0,158,1294,1
mod5d2_64,basic,53,32,10,65,38,67.4,48.856521739130436,150,230,7
mod5d2_64,basic,53,32,20,65,40,67.77136258660508,49.505773672055426,150,433,8
mod5d2_64,basic,53,32,30,67,39,67.678955453149,49.25345622119816,162,651,9
mod5d2_64,basic,53,32,60,65,39,67.72826938136257,49.26076742364918,150,1277,8
mod5d2_64,lookahead,53,32,10,69,57,69.00877192982456,57.01315789473684,174,228,1
mod5d2_64,lookahead,53,32,20,69,57,69.0139534883721,57.02325581395349,174,430,1
mod5d2_64,lookahead,53,32,30,69,57,69.01393188854489,57.023219814241486,174,646,1
mod5d2_64,lookahead,53,32,60,69,57,69.00943396226415,57.01729559748428,174,1272,1
mod5d2_64,decay,53,32,10,69,57,69.00877192982456,57.01315789473684,174,228,1
mod5d2_64,decay,53,32,20,69,57,69.00454545454545,57.00681818181818,174,440,1
mod5d2_64,decay,53,32,30,69,57,69.00458015267175,57.00763358778626,174,655,1
mod5d2_64,decay,53,32,60,69,57,69.01157407407408,57.016975308641975,174,1296,1
4gt13_92,basic,66,38,10,78,47,83.08653846153847,59.75961538461539,168,208,7
4gt13_92,basic,66,38,20,78,47,83.16037735849056,59.761792452830186,168,424,7
4gt13_92,basic,66,38,30,77,47,83.14307931570762,59.76827371695179,162,643,4
4gt13_92,basic,66,38,60,78,47,83.09141494435612,59.65341812400636,168,1258,5
4gt13_92,lookahead,66,38,10,83,56,83.0,59.799107142857146,198,224,3
4gt13_92,lookahead,66,38,20,83,56,83.0,59.76346604215457,198,427,4
4gt13_92,lookahead,66,38,30,83,56,83.0,59.78947368421053,198,646,6
4gt13_92,lookahead,66,38,60,83,56,83.0,59.751020408163264,198,1225,3
